ID,Rank,UTC,ItemNo,GroupingFactor,Grouped,ACC,RT_1,ChoiceLoc,ChoiceSym,RT_2
52,17,1415829555228,0,None,yes,yes,1751,top,C,1373
52,20,1415829568786,0,None,yes,yes,1693,left,C,1222
52,21,1415829574102,0,None,yes,yes,2487,top,C,1403
52,22,1415829582861,0,None,yes,yes,4007,right,C,2841
53,19,1415923778328,22,Stage Partition,yes,yes,2685,right,A,1950
53,22,1415923790905,19,Stage Partition,yes,yes,1550,left,A,662
53,21,1415923787289,13,Background,yes,yes,1225,right,A,759
53,16,1415923764182,10,Background,yes,yes,6153,left,A,2295
53,13,1415923746091,7,Distance,no,yes,1708,right,A,3527
53,23,1415923794090,4,Distance,yes,yes,1133,right,A,646
53,24,1415923797570,1,None,no,yes,1404,left,A,670
53,12,1415923739451,0,None,yes,yes,2564,right,C,1911
53,14,1415923750180,0,None,yes,yes,1451,right,C,1230
53,15,1415923754316,0,None,yes,yes,1595,left,C,1135
53,17,1415923768503,0,None,yes,yes,1532,top,C,1383
53,18,1415923772287,0,None,yes,yes,1292,right,C,1087
53,20,1415923783897,0,None,yes,yes,1732,left,C,2429
53,25,1415923802322,0,None,yes,yes,2068,top,C,1277
54,12,1415975530284,22,Stage Partition,no,yes,2138,left,A,1388
54,15,1415975544973,19,Stage Partition,no,yes,1841,right,A,1505
54,13,1415975535204,13,Background,no,yes,1946,left,A,1516
54,22,1415975577541,10,Background,no,yes,2245,right,A,1253
54,17,1415975554604,7,Distance,no,yes,1888,right,A,1457
54,10,1415975519472,4,Distance,yes,yes,2253,right,A,3242
54,11,1415975525335,1,None,no,yes,1951,right,A,2487
54,9,1415975512540,0,None,yes,yes,3333,right,C,1970
54,14,1415975540188,0,None,yes,yes,1683,top,C,1865
54,16,1415975549841,0,None,yes,yes,1691,right,C,1750
54,18,1415975559625,0,None,yes,yes,1512,left,C,2063
54,19,1415975564131,0,None,yes,yes,1634,left,C,1446
54,20,1415975568540,0,None,yes,yes,1685,right,C,1279
54,21,1415975572606,0,None,yes,yes,1335,top,C,1307
55,15,1415900403499,22,Stage Partition,yes,yes,2456,right,A,975
55,14,1415900398659,19,Stage Partition,no,yes,1658,right,A,1238
55,16,1415900407311,13,Background,yes,yes,1330,right,A,1063
55,10,1415900381013,10,Background,yes,yes,2038,left,A,2353
55,13,1415900394355,7,Distance,no,yes,1643,right,A,1509
55,21,1415900426699,4,Distance,yes,yes,1241,right,A,806
55,20,1415900423236,1,None,no,yes,1304,right,A,843
55,9,1415900375195,0,None,yes,yes,3843,right,C,1372
55,11,1415900385371,0,None,yes,yes,1516,left,C,1431
55,12,1415900389795,0,None,yes,yes,1581,top,C,1412
55,17,1415900411845,0,None,yes,yes,1537,right,C,1543
55,18,1415900415782,0,None,yes,yes,1250,right,C,1273
55,19,1415900419666,0,None,yes,yes,1049,top,C,1413
55,22,1415900431174,0,None,yes,yes,1648,left,C,1407
56,20,1415828470809,22,Stage Partition,yes,yes,2107,right,A,1491
56,11,1415828425331,19,Stage Partition,yes,yes,2482,left,A,6206
56,22,1415828480398,13,Background,no,yes,1843,left,A,1409
56,21,1415828475699,10,Background,no,yes,1931,right,A,1530
56,14,1415828442453,7,Distance,no,yes,2439,right,A,2224
56,16,1415828452326,4,Distance,no,yes,1887,left,A,1503
56,23,1415828485112,1,None,no,yes,1743,right,A,1534
56,10,1415828415195,0,None,yes,yes,2355,right,C,2600
56,12,1415828430888,0,None,yes,yes,2263,right,C,1854
56,13,1415828436345,0,None,yes,yes,2045,top,C,1975
56,15,1415828447500,0,None,yes,yes,1585,right,C,2004
56,17,1415828456666,0,None,yes,yes,1348,top,C,1548
56,18,1415828461482,0,None,yes,yes,1884,left,C,1469
56,19,1415828465792,0,None,yes,yes,1606,left,C,1275
57,18,1415973805496,22,Stage Partition,yes,yes,1862,right,A,1314
57,15,1415973790286,19,Stage Partition,yes,yes,2713,left,A,1451
57,16,1415973794995,13,Background,yes,yes,1904,right,A,1396
57,11,1415973770636,10,Background,yes,yes,1831,left,A,1659
57,19,1415973809665,7,Distance,yes,yes,1535,left,A,1230
57,10,1415973765736,4,Distance,yes,yes,1851,right,A,1639
57,14,1415973784717,1,None,no,yes,1807,right,A,1411
57,9,1415973760841,0,None,yes,yes,2462,right,C,2113
57,12,1415973775784,0,None,yes,yes,1632,right,C,2111
57,13,1415973780094,0,None,yes,yes,1449,right,C,1457
57,17,1415973800914,0,None,yes,yes,1853,left,C,2660
57,20,1415973813950,0,None,yes,yes,1584,left,C,1296
57,21,1415973817930,0,None,yes,yes,1119,top,C,1455
57,22,1415973822998,0,None,yes,yes,1077,top,C,2586
58,13,1415823889434,22,Stage Partition,yes,yes,1424,right,A,1438
58,10,1415823876321,19,Stage Partition,yes,yes,2000,left,A,3151
58,18,1415823909674,13,Background,yes,yes,1467,right,A,1036
58,16,1415823902050,10,Background,yes,yes,1535,left,A,1264
58,17,1415823905755,7,Distance,yes,yes,1232,left,A,1063
58,20,1415823916993,4,Distance,yes,yes,1186,right,A,710
58,15,1415823897826,1,None,no,yes,1521,right,A,1576
58,9,1415823869761,0,None,yes,yes,2402,right,C,1892
58,11,1415823880513,0,None,yes,yes,1392,right,C,1391
58,12,1415823885161,0,None,yes,yes,1569,left,C,1668
58,14,1415823893321,0,None,yes,yes,1232,right,C,1246
58,19,1415823913689,0,None,yes,yes,1258,top,C,1349
58,21,1415823920426,0,None,yes,yes,1002,left,C,1021
58,22,1415823923867,0,None,yes,yes,1011,top,C,1024
59,13,1415975742592,22,Stage Partition,yes,yes,1976,right,A,1252
59,18,1415975767053,19,Stage Partition,yes,yes,1916,left,A,1517
59,17,1415975762197,13,Background,yes,yes,1737,right,A,1392
59,20,1415975775564,10,Background,yes,yes,1576,left,A,1227
59,19,1415975771339,7,Distance,yes,yes,1669,left,A,1190
59,10,1415975728155,4,Distance,yes,yes,2067,right,A,2643
59,11,1415975732890,1,None,no,yes,1865,right,A,1462
59,9,1415975722036,0,None,yes,yes,2116,right,C,1990
59,12,1415975737907,0,None,yes,yes,1585,right,C,2022
59,14,1415975747792,0,None,yes,yes,1952,left,C,1824
59,15,1415975753388,0,None,yes,yes,1726,top,C,2446
59,16,1415975757638,0,None,yes,yes,1207,top,C,1621
59,21,1415975779897,0,None,yes,yes,1558,right,C,1353
59,22,1415975783915,0,None,yes,yes,1345,left,C,1254
60,19,1415973675239,22,Stage Partition,yes,yes,1341,right,A,903
60,17,1415973666576,19,Stage Partition,yes,yes,1792,left,A,1085
60,16,1415973662288,13,Background,yes,yes,2273,right,A,1094
60,12,1415973643562,10,Background,yes,yes,2561,left,A,2062
60,22,1415973688215,7,Distance,no,yes,1457,right,A,1525
60,10,1415973631611,4,Distance,yes,yes,1945,right,A,2245
60,13,1415973648698,1,None,no,yes,2069,right,A,1660
60,9,1415973626011,0,None,yes,yes,2410,right,C,2221
60,11,1415973637516,0,None,yes,yes,1656,top,C,2841
60,14,1415973653090,0,None,yes,yes,1698,right,C,1286
60,15,1415973657511,0,None,yes,yes,1751,left,C,1262
60,18,1415973671591,0,None,yes,yes,1401,right,C,2205
60,20,1415973679704,0,None,yes,yes,1728,left,C,1328
60,21,1415973683824,0,None,yes,yes,1369,top,C,1343
