ID,Rank,UTC,ItemNo,GroupingFactor,Grouped,ACC,RT_1,ChoiceLoc,ChoiceSym,RT_2
38,17,1418743475543,1,None,no,yes,1096,left,A,2874
38,10,1418743438623,0,None,yes,yes,3513,right,C,1813
38,11,1418743443227,0,None,yes,yes,1596,right,C,1600
38,12,1418743449915,0,None,yes,yes,3791,top,C,1492
38,14,1418743461610,0,None,yes,yes,1323,top,C,1553
38,15,1418743465742,0,None,yes,yes,1180,left,C,1541
38,18,1418743480216,0,None,yes,yes,1715,left,C,1552
38,21,1418743495048,0,None,no,no,1425,right,C,1278
39,9,1418741940000,22,Line,yes,yes,3254,right,A,2505
39,16,1418741983343,19,Line,no,yes,2297,right,A,1685
39,17,1418741989746,13,Ellipse,yes,yes,2420,right,A,2573
39,15,1418741977956,10,Ellipse,no,yes,4001,right,A,1995
39,13,1418741965910,7,Dist,yes,yes,1609,left,A,1576
39,19,1418741999315,4,Dist,yes,yes,1813,right,A,1756
39,11,1418741955275,1,None,no,yes,1902,right,A,4912
39,10,1418741947039,0,None,yes,yes,1925,top,C,3703
39,12,1418741961314,0,None,yes,yes,2279,top,C,2353
39,14,1418741970423,0,None,no,no,1675,right,C,1432
39,18,1418741994340,0,None,yes,yes,1768,right,C,1421
39,20,1418742003905,0,None,yes,yes,1105,left,C,2078
39,21,1418742008983,0,None,yes,yes,1740,left,C,1934
39,22,1418742013561,0,None,yes,yes,1608,right,C,1563
40,15,1418744189382,22,Line,yes,yes,1457,right,A,1994
40,18,1418744203141,19,Line,yes,yes,1344,left,A,1851
40,22,1418744219711,13,Ellipse,yes,yes,1255,right,A,1248
40,19,1418744207933,10,Ellipse,yes,yes,1554,left,A,1825
40,17,1418744198537,7,Dist,yes,yes,1550,left,A,1763
40,21,1418744215798,4,Dist,no,yes,1248,left,A,1037
40,9,1418744162416,1,None,no,yes,3820,left,A,2866
40,10,1418744168002,0,None,yes,yes,2168,left,C,2007
40,11,1418744172504,0,None,yes,yes,1501,top,C,1544
40,12,1418744176909,0,None,no,no,1296,right,C,1697
40,13,1418744180956,0,None,yes,yes,1232,right,C,1396
40,14,1418744184522,0,None,yes,yes,1071,right,C,1088
40,16,1418744193817,0,None,yes,yes,1403,left,C,1618
40,20,1418744212107,0,None,yes,yes,1237,top,C,1527
41,21,1418745331136,22,Line,yes,yes,1387,right,A,1366
41,15,1418745303287,19,Line,no,yes,1505,right,A,1554
41,9,1418745272968,13,Ellipse,yes,yes,4068,right,A,2023
41,17,1418745313936,10,Ellipse,no,yes,1666,right,A,1962
41,11,1418745283291,7,Dist,no,yes,1879,right,A,1956
41,14,1418745298820,4,Dist,yes,yes,2000,right,A,1355
41,19,1418745322611,1,None,no,yes,1132,right,A,1392
41,10,1418745278044,0,None,yes,yes,1920,left,C,1733
41,12,1418745288660,0,None,yes,yes,1821,left,C,2121
41,13,1418745294051,0,None,yes,yes,1694,top,C,2275
41,16,1418745308872,0,None,no,no,2668,right,C,1493
41,18,1418745318667,0,None,yes,yes,1951,top,C,1358
41,20,1418745326969,0,None,yes,yes,1737,right,C,1199
41,22,1418745334970,0,None,yes,yes,1313,right,C,1100
42,18,1418741955895,22,Line,yes,yes,2190,right,A,1590
42,19,1418741961171,19,Line,no,yes,1939,right,A,1917
42,20,1418741966994,13,Ellipse,yes,yes,2053,right,A,2366
42,9,1418741911353,10,Ellipse,no,yes,2774,right,A,2280
42,10,1418741917186,7,Dist,no,yes,2310,right,A,2113
42,12,1418741927092,4,Dist,yes,yes,1837,right,A,1560
42,14,1418741936092,1,None,no,yes,1620,right,A,1303
42,11,1418741922289,0,None,yes,yes,1840,left,C,1850
42,13,1418741931751,0,None,yes,yes,1725,top,C,1532
42,15,1418741940858,0,None,yes,yes,1460,right,C,1903
42,16,1418741945835,0,None,yes,yes,1605,left,C,1953
42,17,1418741950698,0,None,yes,yes,1620,right,C,1827
42,21,1418741971987,0,None,yes,yes,1807,top,C,1783
42,22,1418741976670,0,None,no,no,1597,right,C,1683
43,20,1418741117255,22,Line,yes,yes,1643,right,A,1581
43,16,1418741099704,19,Line,yes,yes,1357,left,A,1494
43,13,1418741086286,13,Ellipse,yes,yes,2234,right,A,1647
43,9,1418741066287,10,Ellipse,no,yes,3087,right,A,2412
43,12,1418741080998,7,Dist,yes,yes,1717,left,A,1623
43,10,1418741071231,4,Dist,yes,yes,1861,right,A,1679
43,14,1418741090743,1,None,no,yes,1517,right,A,1535
43,11,1418741076255,0,None,yes,yes,1802,left,C,1792
43,15,1418741095446,0,None,yes,yes,1604,right,C,1695
43,17,1418741104152,0,None,yes,yes,1748,right,C,1295
43,18,1418741108792,0,None,yes,yes,1852,top,C,1383
43,19,1418741112623,0,None,yes,yes,1116,top,C,1312
43,21,1418741120885,0,None,no,no,1124,right,C,1101
43,22,1418741125175,0,None,yes,yes,1485,left,C,1397
44,9,1418740506899,22,Line,no,yes,2408,left,A,4659
44,21,1418740561260,19,Line,no,yes,1307,right,A,2118
44,12,1418740521692,13,Ellipse,no,yes,1904,left,A,1792
44,17,1418740543004,10,Ellipse,no,yes,1483,right,A,1238
44,11,1418740516587,7,Dist,no,yes,1693,right,A,1934
44,14,1418740530044,4,Dist,no,yes,1239,left,A,1101
44,15,1418740534164,1,None,no,yes,1253,left,A,1462
44,10,1418740511555,0,None,yes,yes,1716,top,C,1534
44,13,1418740526291,0,None,yes,yes,1740,top,C,1454
44,16,1418740538876,0,None,yes,yes,1707,left,C,1598
44,18,1418740547635,0,None,yes,yes,1732,left,C,1493
44,19,1418740552116,0,None,no,no,1549,right,C,1527
44,20,1418740556427,0,None,yes,yes,1412,right,C,1492
44,22,1418740565292,0,None,yes,yes,1277,right,C,1351
45,16,1418740840455,22,Line,no,yes,2144,left,A,1862
45,14,1418740829490,19,Line,no,yes,2004,right,A,1698
45,9,1418740799944,13,Ellipse,no,yes,3179,left,A,4562
45,19,1418740857526,10,Ellipse,no,yes,2865,right,A,2522
45,20,1418740864266,7,Dist,yes,yes,2856,left,A,2479
45,21,1418740869884,4,Dist,no,yes,1815,left,A,2399
45,13,1418740824382,1,None,no,yes,3164,left,A,3266
45,10,1418740806073,0,None,yes,yes,2541,left,C,2183
45,11,1418740811492,0,None,yes,yes,1695,right,C,2318
45,12,1418740816549,0,None,no,no,1497,right,C,2156
45,15,1418740835043,0,None,yes,yes,2085,top,C,2064
45,17,1418740845529,0,None,yes,yes,1745,right,C,1925
45,18,1418740850733,0,None,yes,yes,1878,left,C,1920
45,22,1418740874526,0,None,yes,yes,1344,top,C,1892
46,12,1418743147534,22,Line,yes,yes,1420,right,A,1223
46,17,1418743175638,19,Line,no,yes,1408,right,A,1146
46,15,1418743167744,13,Ellipse,yes,yes,1553,right,A,1155
46,16,1418743171668,10,Ellipse,no,yes,1157,right,A,1333
46,9,1418743134681,7,Dist,no,yes,2939,right,A,2004
46,13,1418743151030,4,Dist,yes,yes,1248,right,A,809
46,18,1418743179284,1,None,no,yes,1304,right,A,915
46,10,1418743139551,0,None,no,no,1727,right,C,1700
46,11,1418743143452,0,None,yes,yes,1117,left,C,1367
46,14,1418743163574,0,None,yes,yes,8734,right,C,2370
46,19,1418743183801,0,None,yes,yes,1714,top,C,1390
46,20,1418743187847,0,None,yes,yes,1260,top,C,1353
46,21,1418743192405,0,None,yes,yes,1585,left,C,1548
46,22,1418743196714,0,None,yes,yes,1572,right,C,1303
47,13,1418741413851,22,Line,yes,yes,1286,right,A,1231
47,12,1418741409931,19,Line,no,yes,1547,right,A,1368
47,11,1418741405611,13,Ellipse,no,yes,1992,left,A,3456
47,14,1418741417971,10,Ellipse,no,yes,1313,right,A,1401
47,23,1418741461252,7,Dist,yes,yes,2046,left,A,2046
47,20,1418741447052,4,Dist,yes,yes,1674,right,A,2487
47,10,1418741398747,1,None,no,yes,2565,left,A,2320
47,15,1418741423076,0,None,no,no,1941,right,C,1759
47,16,1418741427348,0,None,yes,yes,1286,top,C,1582
47,17,1418741432164,0,None,yes,yes,1773,right,C,1639
47,18,1418741436179,0,None,yes,yes,1245,right,C,1368
47,19,1418741441488,0,None,yes,yes,2287,top,C,1620
47,21,1418741451404,0,None,yes,yes,1382,left,C,1567
47,22,1418741455756,0,None,yes,yes,1421,left,C,1528
48,19,1418741647558,22,Line,yes,yes,1736,right,A,1611
48,20,1418741651839,19,Line,yes,yes,1374,left,A,1500
48,15,1418741628965,13,Ellipse,no,yes,2868,left,A,1403
48,10,1418741602525,10,Ellipse,no,yes,3734,right,A,2032
48,21,1418741655817,7,Dist,yes,yes,1377,left,A,1195
48,9,1418741595347,4,Dist,no,yes,4152,left,A,2662
48,16,1418741633796,1,None,no,yes,1806,left,A,1618
48,11,1418741609221,0,None,yes,yes,1792,top,C,3493
48,12,1418741614058,0,None,yes,yes,1891,left,C,1539
48,13,1418741618260,0,None,yes,yes,1290,left,C,1505
48,14,1418741623285,0,None,no,no,2064,right,C,1554
48,17,1418741638056,0,None,yes,yes,1243,right,C,1612
48,18,1418741642803,0,None,yes,yes,1681,top,C,1661
48,22,1418741660450,0,None,yes,yes,1394,right,C,1834
49,14,1418740747725,22,Line,yes,yes,2164,right,A,1547
49,15,1418740753119,19,Line,no,yes,1683,right,A,2280
49,20,1418740776793,13,Ellipse,yes,yes,1886,right,A,1307
49,19,1418740772190,10,Ellipse,yes,yes,2011,left,A,2315
49,13,1418740742608,7,Dist,no,yes,2260,right,A,1526
49,12,1418740737417,4,Dist,yes,yes,2536,right,A,3239
49,16,1418740757842,1,None,no,yes,1915,right,A,1404
49,9,1418740720105,0,None,yes,yes,2591,left,C,2124
49,10,1418740725645,0,None,yes,yes,2115,left,C,2017
49,11,1418740730236,0,None,yes,yes,1791,top,C,1393
49,17,1418740762194,0,None,yes,yes,1565,right,C,1380
49,18,1418740766448,0,None,no,no,1518,right,C,1332
49,21,1418740781703,0,None,yes,yes,2195,top,C,1308
49,22,1418740785815,0,None,yes,yes,1409,right,C,1297
50,12,1418745669848,22,Line,no,yes,1679,left,A,2033
50,24,1418745729993,19,Line,no,yes,1245,right,A,1094
50,18,1418745700115,13,Ellipse,no,yes,1512,left,A,1537
50,13,1418745676234,10,Ellipse,yes,yes,2174,left,A,2798
50,21,1418745717022,7,Dist,no,yes,1293,right,A,865
50,16,1418745691066,4,Dist,no,yes,2236,left,A,1698
50,20,1418745713391,1,None,no,yes,5647,right,A,1655
50,11,1418745664685,0,None,yes,yes,1778,right,C,1704
50,14,1418745681515,0,None,yes,yes,1557,top,C,2314
50,15,1418745685720,0,None,yes,yes,1523,left,C,1272
50,17,1418745695635,0,None,yes,yes,1633,left,C,1525
50,19,1418745704674,0,None,yes,yes,1557,top,C,1590
50,22,1418745720874,0,None,yes,yes,1221,right,C,1221
50,23,1418745726218,0,None,no,no,1883,right,C,2058
51,14,1418742338421,22,Line,yes,yes,2480,right,A,2645
51,15,1418742346367,19,Line,yes,yes,2247,left,A,4262
51,18,1418742364741,13,Ellipse,no,yes,1954,left,A,3235
51,17,1418742358130,10,Ellipse,no,yes,2179,right,A,2223
51,19,1418742371380,7,Dist,no,yes,1824,right,A,3349
51,11,1418742320922,4,Dist,yes,yes,2415,right,A,3076
51,21,1418742386207,1,None,no,yes,1896,left,A,6177
51,10,1418742313991,0,None,yes,yes,3689,top,C,3740
51,12,1418742326706,0,None,yes,yes,2215,right,C,2142
51,13,1418742331860,0,None,yes,yes,1763,left,C,1966
51,16,1418742352236,0,None,yes,yes,2147,top,C,2297
51,20,1418742376689,0,None,yes,yes,2154,right,C,1721
51,22,1418742391270,0,None,yes,yes,2105,left,C,1519
51,23,1418742395964,0,None,no,no,2163,right,C,1099
52,17,1418745697182,22,Line,yes,yes,1717,right,A,2326
52,9,1418745652489,19,Line,yes,yes,2356,left,A,2890
52,12,1418745671922,13,Ellipse,yes,yes,2719,right,A,4517
52,18,1418745702435,10,Ellipse,no,yes,1806,right,A,2013
52,21,1418745718105,7,Dist,no,yes,1730,right,A,3403
52,16,1418745691719,4,Dist,yes,yes,2167,right,A,1077
52,22,1418745723682,1,None,no,yes,1667,right,A,2477
52,10,1418745658309,0,None,no,no,2626,right,C,1777
52,11,1418745663232,0,None,yes,yes,2006,left,C,1500
52,13,1418745676825,0,None,yes,yes,1766,left,C,1717
52,14,1418745681439,0,None,yes,yes,1487,top,C,1693
52,15,1418745687046,0,None,yes,yes,1710,right,C,2476
52,19,1418745707502,0,None,yes,yes,1607,right,C,2030
52,20,1418745711545,0,None,yes,yes,1260,top,C,1356
53,23,1418746080264,22,Line,yes,yes,1570,right,A,1680
53,22,1418746075594,19,Line,no,yes,1560,right,A,1799
53,16,1418746049599,13,Ellipse,yes,yes,1727,right,A,1650
53,13,1418746035480,10,Ellipse,no,yes,2217,right,A,2450
53,21,1418746070808,7,Dist,yes,yes,1576,left,A,1597
53,17,1418746054232,4,Dist,no,yes,1602,left,A,1610
53,15,1418746044812,1,None,no,yes,1680,left,A,1683
53,10,1418746020770,0,None,yes,yes,1860,right,C,1490
53,11,1418746025193,0,None,no,no,1420,right,C,1586
53,12,1418746029370,0,None,yes,yes,1207,left,C,1550
53,14,1418746040040,0,None,yes,yes,1240,right,C,1911
53,18,1418746058209,0,None,yes,yes,1170,top,C,1380
53,19,1418746062505,0,None,yes,yes,1449,left,C,1427
53,20,1418746066225,0,None,yes,yes,1070,top,C,1240
54,15,1418743924434,22,Line,yes,yes,1417,right,A,1123
54,12,1418743911314,19,Line,no,yes,2065,right,A,1745
54,14,1418743920445,13,Ellipse,no,yes,1923,left,A,1342
54,20,1418743946954,10,Ellipse,no,yes,1408,right,A,1337
54,22,1418743954566,7,Dist,yes,yes,1309,left,A,1138
54,17,1418743932890,4,Dist,yes,yes,1626,right,A,1046
54,21,1418743950698,1,None,no,yes,1153,right,A,1141
54,10,1418743901722,0,None,yes,yes,2415,right,C,1989
54,11,1418743906041,0,None,yes,yes,1572,right,C,1278
54,13,1418743915713,0,None,yes,yes,1667,top,C,1290
54,16,1418743928791,0,None,yes,yes,1584,left,C,1347
54,18,1418743938386,0,None,no,no,2213,right,C,1844
54,19,1418743942750,0,None,yes,yes,1744,left,C,1188
54,23,1418743958643,0,None,yes,yes,1454,top,C,1166
55,19,1418743996401,22,Line,no,yes,1810,left,A,2146
55,16,1418743981828,19,Line,yes,yes,1370,left,A,2816
55,22,1418744011504,13,Ellipse,no,yes,1127,left,A,3017
55,20,1418744000608,10,Ellipse,no,yes,1377,right,A,1399
55,21,1418744005941,7,Dist,no,yes,1250,right,A,2663
55,10,1418743952239,4,Dist,yes,yes,2599,right,A,3027
55,13,1418743966289,1,None,no,yes,1707,right,A,1610
55,11,1418743957162,0,None,no,no,1879,right,C,1616
55,12,1418743961555,0,None,yes,yes,1520,right,C,1446
55,14,1418743972085,0,None,yes,yes,2183,top,C,2190
55,15,1418743976218,0,None,yes,yes,1489,left,C,1243
55,17,1418743986405,0,None,yes,yes,1190,top,C,1960
55,18,1418743991001,0,None,yes,yes,980,right,C,2189
55,23,1418744016083,0,None,yes,yes,1937,left,C,1222
56,19,1418740536231,22,Line,no,yes,1718,left,A,1683
56,16,1418740522544,19,Line,yes,yes,1702,left,A,1613
56,13,1418740509323,13,Ellipse,yes,yes,2099,right,A,2122
56,22,1418740549645,10,Ellipse,no,yes,1638,right,A,1651
56,9,1418740489161,7,Dist,yes,yes,2234,left,A,1951
56,15,1418740517817,4,Dist,yes,yes,1219,right,A,1406
56,14,1418740513788,1,None,no,yes,1670,left,A,1386
56,10,1418740494371,0,None,yes,yes,1668,left,C,2134
56,11,1418740499377,0,None,no,no,1837,right,C,1758
56,12,1418740503681,0,None,yes,yes,1419,right,C,1479
56,17,1418740527352,0,None,yes,yes,1720,top,C,1677
56,18,1418740531425,0,None,yes,yes,1276,top,C,1393
56,20,1418740541090,0,None,yes,yes,2125,right,C,1327
56,21,1418740544945,0,None,yes,yes,1211,left,C,1231
57,22,1418741345412,22,Line,no,yes,1373,left,A,758
57,19,1418741333375,19,Line,no,yes,2367,right,A,3954
57,20,1418741337936,13,Ellipse,no,yes,1710,left,A,1438
57,21,1418741341874,10,Ellipse,no,yes,1278,right,A,1252
57,13,1418741305070,7,Dist,yes,yes,1882,left,A,1704
57,14,1418741309600,4,Dist,no,yes,1529,left,A,1594
57,12,1418741300079,1,None,no,yes,2047,left,A,2181
57,9,1418741285792,0,None,yes,yes,2969,right,C,1854
57,10,1418741290463,0,None,yes,yes,1872,left,C,1392
57,11,1418741294448,0,None,no,no,1186,right,C,1393
57,15,1418741313797,0,None,yes,yes,1462,left,C,1329
57,16,1418741317875,0,None,yes,yes,1278,top,C,1391
57,17,1418741321750,0,None,yes,yes,1122,top,C,1347
57,18,1418741325648,0,None,yes,yes,1186,right,C,1307
58,13,1418741551347,22,Line,no,yes,2536,left,A,1710
58,17,1418741570753,19,Line,yes,yes,1587,left,A,1593
58,15,1418741561693,13,Ellipse,yes,yes,1859,right,A,2965
58,22,1418741592232,10,Ellipse,yes,yes,1300,left,A,850
58,18,1418741575003,7,Dist,yes,yes,1240,left,A,1593
58,9,1418741529988,4,Dist,no,yes,2442,left,A,2110
58,20,1418741585072,1,None,no,yes,1687,left,A,1663
58,10,1418741535321,0,None,yes,yes,1710,right,C,2200
58,11,1418741540294,0,None,yes,yes,1693,top,C,1850
58,12,1418741545701,0,None,yes,yes,1274,right,C,2723
58,14,1418741555415,0,None,yes,yes,1407,top,C,1238
58,16,1418741566160,0,None,no,no,1199,right,C,1840
58,19,1418741580306,0,None,yes,yes,1640,left,C,2256
58,21,1418741588651,0,None,yes,yes,976,left,C,1178
59,10,1418740974612,22,Line,yes,yes,3040,right,A,5325
59,13,1418740991793,19,Line,no,yes,2075,right,A,2142
59,18,1418741016599,13,Ellipse,no,yes,1616,left,A,1142
59,16,1418741008024,10,Ellipse,no,yes,2494,right,A,2229
59,20,1418741026015,7,Dist,yes,yes,1818,left,A,1240
59,21,1418741029351,4,Dist,no,yes,1286,left,A,639
59,17,1418741012408,1,None,no,yes,1609,right,A,1356
59,9,1418740964825,0,None,no,yes,3926,right,D,2244
59,11,1418740981084,0,None,yes,yes,1987,top,C,3055
59,12,1418740986167,0,None,yes,yes,1854,left,C,1804
59,14,1418740997000,0,None,no,no,2233,right,C,1559
59,15,1418741001856,0,None,yes,yes,1744,right,C,1663
59,19,1418741021470,0,None,yes,yes,2015,left,C,1387
59,22,1418741033706,0,None,yes,yes,1665,right,C,1252
60,23,1418740950892,22,Line,no,yes,1968,left,A,2165
60,10,1418740884678,19,Line,no,no,2840,top,a,3797
60,11,1418740891137,13,Ellipse,yes,yes,2011,right,A,3033
60,14,1418740906531,10,Ellipse,yes,yes,1544,left,A,1257
60,18,1418740926696,7,Dist,yes,yes,1880,left,A,1394
60,21,1418740941191,4,Dist,no,yes,1785,left,A,998
60,12,1418740896679,1,None,no,yes,2126,left,A,1730
60,13,1418740902117,0,None,yes,yes,1613,top,C,2407
60,15,1418740912025,0,None,yes,yes,2077,top,C,2009
60,16,1418740916767,0,None,yes,yes,1367,right,C,1964
60,17,1418740922007,0,None,no,no,1741,right,C,2082
60,19,1418740931271,0,None,yes,yes,1702,right,C,1461
60,20,1418740936999,0,None,yes,yes,2157,left,C,2133
60,22,1418740945351,0,None,yes,yes,1341,left,C,1387
