ID,Rank,UTC,ItemNo,GroupingFactor,Grouped,ACC,RT_1,ChoiceLoc,ChoiceSym,RT_2
53,19,1416409445537,0,None,yes,TRUE,1645,top,C,1314
53,20,1416409450313,0,None,yes,TRUE,1787,left,C,1583
53,21,1416409454219,0,None,yes,TRUE,1167,top,C,1332
53,12,1416409414016,1,None,no,TRUE,1549,left,A,1305
53,17,1416409437320,2,Small,no,TRUE,1607,left,A,1108
53,18,1416409441170,3,Small,yes,TRUE,1426,left,A,1019
53,22,1416409458039,4,Medium,no,TRUE,1411,left,A,1002
53,16,1416409433196,5,Medium,yes,TRUE,1562,left,A,1045
53,10,1416409405679,6,Large,no,TRUE,1926,left,A,2106
53,14,1416409422786,7,Large,yes,TRUE,1418,left,A,1174
54,9,1416321376132,0,None,yes,TRUE,2274,right,C,1798
54,12,1416321393164,0,None,yes,TRUE,1474,left,C,1871
54,15,1416321408963,0,None,yes,TRUE,1588,right,C,1606
54,16,1416321413699,0,None,yes,TRUE,1668,left,C,1663
54,18,1416321422795,0,None,yes,TRUE,1396,top,C,1470
54,19,1416321426907,0,None,yes,TRUE,1244,right,C,1462
54,20,1416321431203,0,None,yes,TRUE,1364,top,C,1527
54,21,1416321436026,1,None,no,TRUE,1644,left,A,1775
54,22,1416321440938,2,Small,yes,TRUE,1788,right,A,1719
54,14,1416321404363,3,Small,no,TRUE,1868,right,A,2319
54,10,1416321382868,4,Medium,yes,TRUE,2211,right,A,3120
54,13,1416321398771,5,Medium,yes,TRUE,1964,left,A,2239
54,11,1416321388412,6,Large,yes,TRUE,2115,right,A,2022
54,17,1416321418523,7,Large,yes,TRUE,1668,left,A,1751
55,22,1416406646337,0,None,yes,TRUE,1842,left,C,2158
55,9,1416406574366,0,None,yes,TRUE,4046,right,C,2701
55,11,1416406586659,0,None,yes,TRUE,2170,right,C,2310
55,14,1416406604450,0,None,yes,TRUE,2220,top,C,2335
55,15,1416406609887,0,None,yes,TRUE,2261,right,C,1735
55,18,1416406626603,0,None,yes,TRUE,2281,left,C,2115
55,19,1416406631495,0,None,yes,TRUE,1533,top,C,1903
55,13,1416406598433,1,None,no,TRUE,1937,right,A,2286
55,16,1416406615699,2,Small,yes,TRUE,2318,right,A,2034
55,17,1416406620756,3,Small,yes,TRUE,1899,left,A,1716
55,21,1416406640879,4,Medium,yes,TRUE,1471,right,A,1428
55,12,1416406592753,5,Medium,yes,TRUE,2751,left,A,1890
55,10,1416406580735,6,Large,yes,TRUE,2371,right,A,2546
55,20,1416406636520,7,Large,yes,TRUE,1768,left,A,1810
56,10,1416255671688,0,None,yes,TRUE,2993,right,C,3014
56,12,1416255684411,0,None,yes,TRUE,1709,left,C,2085
56,15,1416255701041,0,None,yes,TRUE,1454,top,C,1705
56,17,1416255712521,0,None,yes,TRUE,1692,top,C,2842
56,18,1416255718213,0,None,yes,TRUE,1765,left,C,2280
56,19,1416255723869,0,None,yes,TRUE,2207,right,C,1894
56,20,1416255728517,0,None,yes,TRUE,1406,right,C,1733
56,13,1416255690256,1,None,no,TRUE,2505,left,A,1621
56,11,1416255677948,2,Small,no,TRUE,2071,left,A,2747
56,16,1416255706553,3,Small,yes,TRUE,1912,left,A,1897
56,22,1416255736657,4,Medium,yes,TRUE,1242,right,A,1491
56,21,1416255732360,5,Medium,yes,TRUE,1484,left,A,580
56,14,1416255696411,6,Large,no,TRUE,2185,left,A,2136
56,23,1416255741723,7,Large,yes,TRUE,1870,left,A,1504
57,22,1416323601575,0,None,yes,TRUE,2209,top,C,1645
57,9,1416323516173,0,None,yes,TRUE,3752,right,C,2292
57,11,1416323539301,0,None,yes,TRUE,1713,top,C,2282
57,17,1416323574249,0,None,yes,TRUE,2463,left,C,4556
57,18,1416323580075,0,None,yes,TRUE,2193,right,C,2219
57,20,1416323591054,0,None,yes,TRUE,1806,right,C,1674
57,21,1416323596224,0,None,yes,TRUE,1975,left,C,1685
57,19,1416323585922,1,None,no,TRUE,2345,left,A,2028
57,12,1416323544657,2,Small,no,TRUE,1769,left,A,2076
57,13,1416323550837,3,Small,no,TRUE,2369,right,A,2348
57,10,1416323533765,4,Medium,no,TRUE,12411,left,A,3691
57,14,1416323555516,5,Medium,yes,TRUE,1814,left,A,1424
57,16,1416323565793,6,Large,no,TRUE,1714,left,A,1636
57,15,1416323561036,7,Large,yes,TRUE,1967,left,A,2081
58,9,1416254961733,0,None,yes,TRUE,1861,right,C,1917
58,11,1416254972341,0,None,yes,TRUE,1627,top,C,1802
58,13,1416254981313,0,None,yes,TRUE,1303,top,C,1458
58,15,1416254991320,0,None,yes,TRUE,1080,left,C,2375
58,16,1416254995343,0,None,yes,TRUE,1416,right,C,1203
58,18,1416255004714,0,None,yes,TRUE,1177,right,C,1873
58,19,1416255008966,0,None,yes,TRUE,1404,left,C,1444
58,17,1416255000259,1,None,no,TRUE,1644,right,A,1864
58,10,1416254967504,2,Small,no,TRUE,1703,left,A,2663
58,12,1416254977147,3,Small,no,TRUE,1843,right,A,1558
58,21,1416255018975,4,Medium,no,TRUE,1910,left,A,1787
58,22,1416255026282,5,Medium,no,TRUE,1616,right,A,4287
58,14,1416254986461,6,Large,no,TRUE,1504,left,A,2241
58,20,1416255013873,7,Large,yes,TRUE,1690,left,A,1809
59,22,1416263315244,0,None,yes,TRUE,1556,left,C,2206
59,9,1416263256486,0,None,yes,TRUE,2490,right,C,1836
59,11,1416263266569,0,None,yes,TRUE,1504,top,C,2015
59,15,1416263284639,0,None,yes,TRUE,1583,top,C,2030
59,16,1416263288293,0,None,yes,TRUE,1042,right,C,1206
59,17,1416263293235,0,None,yes,TRUE,1374,left,C,2160
59,20,1416263306440,0,None,yes,TRUE,1166,right,C,1888
59,14,1416263279619,1,None,no,TRUE,1104,left,A,1541
59,13,1416263275568,2,Small,yes,TRUE,1338,right,A,1105
59,10,1416263261643,3,Small,no,TRUE,1761,right,A,1990
59,12,1416263271719,4,Medium,yes,TRUE,2301,right,A,1441
59,19,1416263301978,5,Medium,yes,TRUE,1612,left,A,1155
59,18,1416263297799,6,Large,yes,TRUE,2031,right,A,1126
59,21,1416263310070,7,Large,yes,TRUE,1260,left,A,958
60,9,1416339224275,0,None,yes,TRUE,9327,right,C,2590
60,11,1416339244000,0,None,yes,TRUE,1760,left,C,1649
60,12,1416339248757,0,None,yes,TRUE,1679,right,C,1657
60,13,1416339253923,0,None,yes,TRUE,1526,right,C,2206
60,15,1416339264826,0,None,yes,TRUE,1486,top,C,1943
60,18,1416339280472,0,None,yes,TRUE,2280,left,C,1790
60,20,1416339290072,0,None,yes,TRUE,1780,top,C,1806
60,17,1416339274986,1,None,no,TRUE,1710,left,A,1950
60,19,1416339285059,2,Small,no,TRUE,1617,left,A,1543
60,14,1416339259980,3,Small,yes,TRUE,1860,left,A,2780
60,10,1416339239177,4,Medium,no,TRUE,2296,left,A,11189
60,16,1416339269909,5,Medium,yes,TRUE,1868,left,A,1790
60,21,1416339294898,6,Large,no,TRUE,1866,left,A,1540
60,22,1416339299825,7,Large,yes,TRUE,1732,left,A,1783
